tourn_id,tourn_order,tourn_place,tourn_name,tourn_link,tourn_start_date,tourn_start_year,tourn_start_day,tourn_start_month,tourn_end_date,tourn_end_year,tourn_end_ay,tourn_end_month,tourn_currency,tourn_value,tourn_value_Date,tourn_round,tourn_round_order,match_order,winner_id,loser_id,winner_seed,loser_seed,match_score,winner_sets,loser_sets,winner_games,loser_games,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_url
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,37,cg04,gb93,,,61 36 62 63,3,1,21,12,0,0,2022-520-2022-4-28-cg04-gb93,/en/scores/match-stats/archive/2022/520/ms106
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,38,cf59,o449,,,76(5) 61 36 26 63,3,2,24,22,1,0,2022-520-2022-4-27-cf59-o449,/en/scores/match-stats/archive/2022/520/ms118
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,39,cf01,a596,,,46 46 60 75 60,3,2,27,17,0,0,2022-520-2022-4-26-cf01-a596,/en/scores/match-stats/archive/2022/520/ms102
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,40,cg80,te16,,,36 62 63 61,3,1,21,12,0,0,2022-520-2022-4-25-cg80-te16,/en/scores/match-stats/archive/2022/520/ms069
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,41,d874,me82,,,61 76(1) 62,3,0,19,9,1,0,2022-520-2022-4-24-d874-me82,/en/scores/match-stats/archive/2022/520/ms113
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,42,da31,tb69,,,63 62 64,3,0,18,9,0,0,2022-520-2022-4-23-da31-tb69,/en/scores/match-stats/archive/2022/520/ms090
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,43,db63,be90,,,64 64 64,3,0,18,12,0,0,2022-520-2022-4-22-db63-be90,/en/scores/match-stats/archive/2022/520/ms126
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,44,f510,p09z,,,64 75 64,3,0,19,13,0,0,2022-520-2022-4-21-f510-p09z,/en/scores/match-stats/archive/2022/520/ms077
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,45,f724,bu54,,,62 64 64,3,0,18,10,0,0,2022-520-2022-4-20-f724-bu54,/en/scores/match-stats/archive/2022/520/ms122
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,46,g628,hg86,,,61 63 64,3,0,18,8,0,0,2022-520-2022-4-19-g628-hg86,/en/scores/match-stats/archive/2022/520/ms093
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,47,gb88,l0bv,,,64 46 64 64,3,1,22,18,0,0,2022-520-2022-4-18-gb88-l0bv,/en/scores/match-stats/archive/2022/520/ms101
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,48,gh92,g983,,,64 67(3) 67(4) 76(4) 64,3,2,31,28,1,2,2022-520-2022-4-17-gh92-g983,/en/scores/match-stats/archive/2022/520/ms074
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,49,i305,pd31,,,63 75 16 75,3,1,21,19,0,0,2022-520-2022-4-16-i305-pd31,/en/scores/match-stats/archive/2022/520/ms114
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,50,j386,v708,,,67(4) 76(4) 63 62,3,1,25,18,1,1,2022-520-2022-4-15-j386-v708,/en/scores/match-stats/archive/2022/520/ms121
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,51,kh56,pf39,,,63 46 75 64,3,1,23,18,0,0,2022-520-2022-4-14-kh56-pf39,/en/scores/match-stats/archive/2022/520/ms110
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,52,kb95,kb09,,,76(5) 76(2) 76(3),3,0,21,18,3,0,2022-520-2022-4-13-kb95-kb09,/en/scores/match-stats/archive/2022/520/ms089
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,53,l949,mo44,,,26 64 64 76(1),3,1,21,20,1,0,2022-520-2022-4-12-l949-mo44,/en/scores/match-stats/archive/2022/520/ms105
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,54,mk66,aa27,,,16 62 63 76(3),3,1,20,17,1,0,2022-520-2022-4-11-mk66-aa27,/en/scores/match-stats/archive/2022/520/ms117
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,55,mv14,ce77,,,63 64 36 63,3,1,21,16,0,0,2022-520-2022-4-10-mv14-ce77,/en/scores/match-stats/archive/2022/520/ms065
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,56,mw02,w367,,,26 63 76(2) 63,3,1,21,18,1,0,2022-520-2022-4-9-mw02-w367,/en/scores/match-stats/archive/2022/520/ms078
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,57,mu94,ae14,,,61 63 46 63,3,1,22,13,0,0,2022-520-2022-4-8-mu94-ae14,/en/scores/match-stats/archive/2022/520/ms070
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,58,n0ae,mq75,,,64 26 46 76(3) 62,3,2,25,24,1,0,2022-520-2022-4-7-n0ae-mq75,/en/scores/match-stats/archive/2022/520/ms082
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,59,r772,kd46,,,64 46 64 76(5),3,1,23,20,1,0,2022-520-2022-4-6-r772-kd46,/en/scores/match-stats/archive/2022/520/ms094
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,60,rh24,hh26,,,62 26 67(4) 64 62,3,2,26,21,0,1,2022-520-2022-4-5-rh24-hh26,/en/scores/match-stats/archive/2022/520/ms097
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,61,sh90,t0ap,,,67(5) 61 46 61 64,3,2,28,19,0,1,2022-520-2022-4-4-sh90-t0ap,/en/scores/match-stats/archive/2022/520/ms098
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,62,u182,kc56,,,63 46 64 36 76(5),3,2,26,25,1,0,2022-520-2022-4-3-u182-kc56,/en/scores/match-stats/archive/2022/520/ms073
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,63,y268,d994,,,62 64 62,3,0,18,8,0,0,2022-520-2022-4-2-y268-d994,/en/scores/match-stats/archive/2022/520/ms109
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,Round of 128,7,64,z419,mp01,,,76(7) 63 75,3,0,20,14,1,0,2022-520-2022-4-1-z419-mp01,/en/scores/match-stats/archive/2022/520/ms086
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,3rd Round Qualifying,8,1,z419,n0bg,8,,36 64 61,2,1,15,11,0,0,2022-520-2022-3-16-z419-n0bg,/en/scores/match-stats/archive/2022/520/qs023
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,,3rd Round Qualifying,8,2,gb93,v942,10,,76(6) 76(5),2,0,14,12,2,0,2022-520-NULL-3-15-gb93-v942,
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,,3rd Round Qualifying,8,3,t0ap,sk94,11,,63 63,2,0,12,6,0,0,2022-520-NULL-3-14-t0ap-sk94,
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,,3rd Round Qualifying,8,4,v836,j551,12,25,57 64 76(5),2,1,18,17,1,0,2022-520-NULL-3-13-v836-j551,
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,3rd Round Qualifying,8,5,bt72,p09o,20,,36 62 61,2,1,15,9,0,0,2022-520-2022-3-12-bt72-p09o,/en/scores/match-stats/archive/2022/520/qs018
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,3rd Round Qualifying,8,6,kh56,aa27,23,,63 64,2,0,12,7,0,0,2022-520-2022-3-11-kh56-aa27,/en/scores/match-stats/archive/2022/520/qs017
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,3rd Round Qualifying,8,7,gh92,lb84,,28,76(1) 61,2,0,13,7,1,0,2022-520-2022-3-10-gh92-lb84,/en/scores/match-stats/archive/2022/520/qs022
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,,3rd Round Qualifying,8,8,bu54,mn20,,,61 63,2,0,12,4,0,0,2022-520-NULL-3-9-bu54-mn20,
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,,3rd Round Qualifying,8,9,f811,sp80,,,75 64,2,0,13,9,0,0,2022-520-NULL-3-8-f811-sp80,
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,,3rd Round Qualifying,8,10,k09f,cg04,,,63 62,2,0,12,5,0,0,2022-520-NULL-3-7-k09f-cg04,
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,3rd Round Qualifying,8,11,kb95,s483,,,75 62,2,0,13,7,0,0,2022-520-2022-3-6-kb95-s483,/en/scores/match-stats/archive/2022/520/qs021
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,,3rd Round Qualifying,8,12,kb54,ta29,,,64 46 62,2,1,16,12,0,0,2022-520-NULL-3-5-kb54-ta29,
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,3rd Round Qualifying,8,13,o513,g983,,,64 16 62,2,1,13,12,0,0,2022-520-2022-3-4-o513-g983,/en/scores/match-stats/archive/2022/520/qs030
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,3rd Round Qualifying,8,14,rh59,kc33,,,64 36 63,2,1,15,13,0,0,2022-520-2022-3-3-rh59-kc33,/en/scores/match-stats/archive/2022/520/qs031
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,,3rd Round Qualifying,8,15,u182,rc04,,,76(6) 62,2,0,13,8,1,0,2022-520-NULL-3-2-u182-rc04,
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,3rd Round Qualifying,8,16,z0a1,c0jx,,,63 64,2,0,12,7,0,0,2022-520-2022-3-1-z0a1-c0jx,/en/scores/match-stats/archive/2022/520/qs024
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,1,rc04,v306,,5,62 36 63,2,1,15,11,0,0,2022-520-2022-2-32-rc04-v306,/en/scores/match-stats/archive/2022/520/qs040
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,2,kb95,a829,,6,36 76(5) 76(4),2,1,17,18,2,0,2022-520-2022-2-31-kb95-a829,/en/scores/match-stats/archive/2022/520/qs042
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,3,z419,e698,8,,61 61,2,0,12,2,0,0,2022-520-2022-2-30-z419-e698,/en/scores/match-stats/archive/2022/520/qs046
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,4,gb93,d0hd,10,,64 76(5),2,0,13,10,1,0,2022-520-2022-2-29-gb93-d0hd,/en/scores/match-stats/archive/2022/520/qs050
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,5,t0ap,j380,11,,75 64,2,0,13,9,0,0,2022-520-2022-2-28-t0ap-j380,/en/scores/match-stats/archive/2022/520/qs052
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,6,v836,a0cj,12,,62 61,2,0,12,3,0,0,2022-520-2022-2-27-v836-a0cj,/en/scores/match-stats/archive/2022/520/qs054
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,7,sk94,c0c8,,17,76(5) 63,2,0,13,9,1,0,2022-520-2022-2-26-sk94-c0c8,/en/scores/match-stats/archive/2022/520/qs053
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,8,o513,v832,,18,62 64,2,0,12,6,0,0,2022-520-2022-2-25-o513-v832,/en/scores/match-stats/archive/2022/520/qs061
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,9,k09f,r09x,,19,76(7) 64,2,0,13,10,1,0,2022-520-2022-2-24-k09f-r09x,/en/scores/match-stats/archive/2022/520/qs039
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,10,bt72,mw75,20,,67(5) 76(3) 62,2,1,19,15,1,1,2022-520-2022-2-23-bt72-mw75,/en/scores/match-stats/archive/2022/520/qs037
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,11,u182,e873,,21,41                                                                                                                                                                                 (RET),1,0,4,1,0,0,2022-520-2022-2-22-u182-e873,/en/scores/match-stats/archive/2022/520/qs041
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,12,ta29,bs86,,22,63 64,2,0,12,7,0,0,2022-520-2022-2-21-ta29-bs86,/en/scores/match-stats/archive/2022/520/qs033
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,13,kh56,ch05,23,,64 67(4) 61,2,1,18,12,0,1,2022-520-2022-2-20-kh56-ch05,/en/scores/match-stats/archive/2022/520/qs035
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,14,j551,ce25,25,,76(3) 46 63,2,1,17,15,1,0,2022-520-2022-2-19-j551-ce25,/en/scores/match-stats/archive/2022/520/qs055
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,15,lb84,s0la,28,,75 46 60,2,1,17,11,0,0,2022-520-2022-2-18-lb84-s0la,/en/scores/match-stats/archive/2022/520/qs045
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,16,bu54,bi23,,29,61 67(2) 64,2,1,18,12,0,1,2022-520-2022-2-17-bu54-bi23,/en/scores/match-stats/archive/2022/520/qs059
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,17,aa27,mp20,,,76(6) 62,2,0,13,8,1,0,2022-520-2022-2-16-aa27-mp20,/en/scores/match-stats/archive/2022/520/qs034
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,18,cg04,mp83,,,76(0) 63,2,0,13,9,1,0,2022-520-2022-2-15-cg04-mp83,/en/scores/match-stats/archive/2022/520/qs038
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,19,c0jx,rb56,,,76(6) 64,2,0,13,10,1,0,2022-520-2022-2-14-c0jx-rb56,/en/scores/match-stats/archive/2022/520/qs048
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,20,f811,fa43,,,61 62,2,0,12,3,0,0,2022-520-2022-2-13-f811-fa43,/en/scores/match-stats/archive/2022/520/qs057
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,21,g983,t0a1,,,75 62,2,0,13,7,0,0,2022-520-2022-2-12-g983-t0a1,/en/scores/match-stats/archive/2022/520/qs060
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,22,gh92,mj98,,,63 63,2,0,12,6,0,0,2022-520-2022-2-11-gh92-mj98,/en/scores/match-stats/archive/2022/520/qs044
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,23,kc33,c0e9,,,63 36 63,2,1,15,12,0,0,2022-520-2022-2-10-kc33-c0e9,/en/scores/match-stats/archive/2022/520/qs062
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,24,kb54,sl08,,,61 76(4),2,0,13,7,1,0,2022-520-2022-2-9-kb54-sl08,/en/scores/match-stats/archive/2022/520/qs032
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,25,mn20,d0c1,,,46 64 76(3),2,1,17,16,1,0,2022-520-2022-2-8-mn20-d0c1,/en/scores/match-stats/archive/2022/520/qs058
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,26,n0bg,j0a4,,,64 61,2,0,12,5,0,0,2022-520-2022-2-7-n0bg-j0a4,/en/scores/match-stats/archive/2022/520/qs047
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,27,p09o,gc89,,,64 64,2,0,12,8,0,0,2022-520-2022-2-6-p09o-gc89,/en/scores/match-stats/archive/2022/520/qs036
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,28,rh59,s0gr,,,75 61,2,0,13,6,0,0,2022-520-2022-2-5-rh59-s0gr,/en/scores/match-stats/archive/2022/520/qs063
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,29,sp80,va08,,,76(4) 36 76(8),2,1,17,18,2,0,2022-520-2022-2-4-sp80-va08,/en/scores/match-stats/archive/2022/520/qs056
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,30,s483,ga79,,,64 61,2,0,12,5,0,0,2022-520-2022-2-3-s483-ga79,/en/scores/match-stats/archive/2022/520/qs043
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,31,v942,cg94,,,64 75,2,0,13,9,0,0,2022-520-2022-2-2-v942-cg94,/en/scores/match-stats/archive/2022/520/qs051
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,2nd Round Qualifying,9,32,z0a1,ca99,,,62 63,2,0,12,5,0,0,2022-520-2022-2-1-z0a1-ca99,/en/scores/match-stats/archive/2022/520/qs049
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,1st Round Qualifying,10,1,sl08,mj08,,1,36 76(5) 76(8),2,1,17,18,2,0,2022-520-2022-1-64-sl08-mj08,/en/scores/match-stats/archive/2022/520/qs064
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,1st Round Qualifying,10,2,aa27,ge33,,2,75 36 63,2,1,16,14,0,0,2022-520-2022-1-63-aa27-ge33,/en/scores/match-stats/archive/2022/520/qs068
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,1st Round Qualifying,10,3,p09o,q927,,3,62 62,2,0,12,4,0,0,2022-520-2022-1-62-p09o-q927,/en/scores/match-stats/archive/2022/520/qs072
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,1st Round Qualifying,10,4,mp83,l397,,4,61 76(4),2,0,13,7,1,0,2022-520-2022-1-61-mp83-l397,/en/scores/match-stats/archive/2022/520/qs076
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,1st Round Qualifying,10,5,v306,d923,5,,62 57 61,2,1,17,10,0,0,2022-520-2022-1-60-v306-d923,/en/scores/match-stats/archive/2022/520/qs080
520,33,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2022/results,2022.05.22,2022,5,22,2022.06.05,2022,6,5,EUR,2.12568E7,2022-01-01,1st Round Qualifying,10,6,a829,p0df,6,,36 63 63,2,1,15,12,0,0,2022-520-2022-1-59-a829-p0df,/en/scores/match-stats/archive/2022/520/qs084
